Dates,ID
3/2/2020,15221
3/3/2020,15222
3/4/2020,15223
3/5/2020,15224
3/6/2020,15225
3/7/2020,15226
3/8/2020,15227
3/9/2020,15228
3/10/2020,15229
3/11/2020,15230
3/12/2020,15231
3/13/2020,15232
3/14/2020,15233
3/15/2020,15234
3/16/2020,15235
3/17/2020,15236
3/18/2020,15237
3/19/2020,15238
3/20/2020,15239
3/21/2020,15240
1/22/2020,15241
1/23/2020,15242
1/24/2020,15243
1/25/2020,15244
1/26/2020,15245
1/27/2020,15246
1/28/2020,15247
1/29/2020,15248
1/30/2020,15249
1/31/2020,15250
2/1/2020,15251
2/2/2020,15252
2/3/2020,15253
2/4/2020,15254
2/5/2020,15255
2/6/2020,15256
2/7/2020,15257
2/8/2020,15258
2/9/2020,15259
2/10/2020,15260
2/11/2020,15261
2/12/2020,15262
2/13/2020,15263
2/14/2020,15264
2/15/2020,15265
2/16/2020,15266
2/17/2020,15267
2/18/2020,15268
2/19/2020,15269
2/20/2020,15270
2/21/2020,15271
2/22/2020,15272
2/23/2020,15273
2/24/2020,15274
2/25/2020,15275
2/26/2020,15276
2/27/2020,15277
2/28/2020,15278
2/29/2020,15279
3/1/2020,15280
3/2/2020,15281
3/3/2020,15282
3/4/2020,15283
3/5/2020,15284
3/6/2020,15285
3/7/2020,15286
3/8/2020,15287
3/9/2020,15288
3/10/2020,15289
3/11/2020,15290
3/12/2020,15291
3/13/2020,15292
3/14/2020,15293
3/15/2020,15294
3/16/2020,15295
3/17/2020,15296
3/18/2020,15297
3/19/2020,15298
3/20/2020,15299
3/21/2020,15300
1/22/2020,15301
1/23/2020,15302
1/24/2020,15303
1/25/2020,15304
1/26/2020,15305
1/27/2020,15306
1/28/2020,15307
1/29/2020,15308
1/30/2020,15309
1/31/2020,15310
2/1/2020,15311
2/2/2020,15312
2/3/2020,15313
2/4/2020,15314
2/5/2020,15315
2/6/2020,15316
2/7/2020,15317
2/8/2020,15318
2/9/2020,15319
2/10/2020,15320
2/11/2020,15321
2/12/2020,15322
2/13/2020,15323
2/14/2020,15324
2/15/2020,15325
2/16/2020,15326
2/17/2020,15327
2/18/2020,15328
2/19/2020,15329
2/20/2020,15330
2/21/2020,15331
2/22/2020,15332
2/23/2020,15333
2/24/2020,15334
2/25/2020,15335
2/26/2020,15336
2/27/2020,15337
2/28/2020,15338
2/29/2020,15339
3/1/2020,15340
3/2/2020,15341
3/3/2020,15342
3/4/2020,15343
3/5/2020,15344
3/6/2020,15345
3/7/2020,15346
3/8/2020,15347
3/9/2020,15348
3/10/2020,15349
3/11/2020,15350
3/12/2020,15351
3/13/2020,15352
3/14/2020,15353
3/15/2020,15354
3/16/2020,15355
3/17/2020,15356
3/18/2020,15357
3/19/2020,15358
3/20/2020,15359
3/21/2020,15360
1/22/2020,15361
1/23/2020,15362
1/24/2020,15363
1/25/2020,15364
1/26/2020,15365
1/27/2020,15366
1/28/2020,15367
1/29/2020,15368
1/30/2020,15369
1/31/2020,15370
2/1/2020,15371
2/2/2020,15372
2/3/2020,15373
2/4/2020,15374
2/5/2020,15375
2/6/2020,15376
2/7/2020,15377
2/8/2020,15378
2/9/2020,15379
2/10/2020,15380
2/11/2020,15381
2/12/2020,15382
2/13/2020,15383
2/14/2020,15384
2/15/2020,15385
2/16/2020,15386
2/17/2020,15387
2/18/2020,15388
2/19/2020,15389
2/20/2020,15390
2/21/2020,15391
2/22/2020,15392
2/23/2020,15393
2/24/2020,15394
2/25/2020,15395
2/26/2020,15396
2/27/2020,15397
2/28/2020,15398
2/29/2020,15399
3/1/2020,15400
3/2/2020,15401
3/3/2020,15402
3/4/2020,15403
3/5/2020,15404
3/6/2020,15405
3/7/2020,15406
3/8/2020,15407
3/9/2020,15408
3/10/2020,15409
3/11/2020,15410
3/12/2020,15411
3/13/2020,15412
3/14/2020,15413
3/15/2020,15414
3/16/2020,15415
3/17/2020,15416
3/18/2020,15417
3/19/2020,15418
3/20/2020,15419
3/21/2020,15420
1/22/2020,15421
1/23/2020,15422
1/24/2020,15423
1/25/2020,15424
1/26/2020,15425
1/27/2020,15426
1/28/2020,15427
1/29/2020,15428
1/30/2020,15429
1/31/2020,15430
2/1/2020,15431
2/2/2020,15432
2/3/2020,15433
2/4/2020,15434
2/5/2020,15435
2/6/2020,15436
2/7/2020,15437
2/8/2020,15438
2/9/2020,15439
2/10/2020,15440
2/11/2020,15441
2/12/2020,15442
2/13/2020,15443
2/14/2020,15444
2/15/2020,15445
2/16/2020,15446
2/17/2020,15447
2/18/2020,15448
2/19/2020,15449
2/20/2020,15450
2/21/2020,15451
2/22/2020,15452
2/23/2020,15453
2/24/2020,15454
2/25/2020,15455
2/26/2020,15456
2/27/2020,15457
2/28/2020,15458
2/29/2020,15459
3/1/2020,15460
3/2/2020,15461
3/3/2020,15462
3/4/2020,15463
3/5/2020,15464
3/6/2020,15465
3/7/2020,15466
3/8/2020,15467
3/9/2020,15468
3/10/2020,15469
3/11/2020,15470
3/12/2020,15471
3/13/2020,15472
3/14/2020,15473
3/15/2020,15474
3/16/2020,15475
3/17/2020,15476
3/18/2020,15477
3/19/2020,15478
3/20/2020,15479
3/21/2020,15480
1/22/2020,15481
1/23/2020,15482
1/24/2020,15483
1/25/2020,15484
1/26/2020,15485
1/27/2020,15486
1/28/2020,15487
1/29/2020,15488
1/30/2020,15489
1/31/2020,15490
2/1/2020,15491
2/2/2020,15492
2/3/2020,15493
2/4/2020,15494
2/5/2020,15495
2/6/2020,15496
2/7/2020,15497
2/8/2020,15498
2/9/2020,15499
2/10/2020,15500
2/11/2020,15501
2/12/2020,15502
2/13/2020,15503
2/14/2020,15504
2/15/2020,15505
2/16/2020,15506
2/17/2020,15507
2/18/2020,15508
2/19/2020,15509
2/20/2020,15510
2/21/2020,15511
2/22/2020,15512
2/23/2020,15513
2/24/2020,15514
2/25/2020,15515
2/26/2020,15516
2/27/2020,15517
2/28/2020,15518
2/29/2020,15519
3/1/2020,15520
3/2/2020,15521
3/3/2020,15522
3/4/2020,15523
3/5/2020,15524
3/6/2020,15525
3/7/2020,15526
3/8/2020,15527
3/9/2020,15528
3/10/2020,15529
3/11/2020,15530
3/12/2020,15531
3/13/2020,15532
3/14/2020,15533
3/15/2020,15534
3/16/2020,15535
3/17/2020,15536
3/18/2020,15537
3/19/2020,15538
3/20/2020,15539
3/21/2020,15540
1/22/2020,15541
1/23/2020,15542
1/24/2020,15543
1/25/2020,15544
1/26/2020,15545
1/27/2020,15546
1/28/2020,15547
1/29/2020,15548
1/30/2020,15549
1/31/2020,15550
2/1/2020,15551
2/2/2020,15552
2/3/2020,15553
2/4/2020,15554
2/5/2020,15555
2/6/2020,15556
2/7/2020,15557
2/8/2020,15558
2/9/2020,15559
2/10/2020,15560
2/11/2020,15561
2/12/2020,15562
2/13/2020,15563
2/14/2020,15564
2/15/2020,15565
2/16/2020,15566
2/17/2020,15567
2/18/2020,15568
2/19/2020,15569
2/20/2020,15570
2/21/2020,15571
2/22/2020,15572
2/23/2020,15573
2/24/2020,15574
2/25/2020,15575
2/26/2020,15576
2/27/2020,15577
2/28/2020,15578
2/29/2020,15579
3/1/2020,15580
3/2/2020,15581
3/3/2020,15582
3/4/2020,15583
3/5/2020,15584
3/6/2020,15585
3/7/2020,15586
3/8/2020,15587
3/9/2020,15588
3/10/2020,15589
3/11/2020,15590
3/12/2020,15591
3/13/2020,15592
3/14/2020,15593
3/15/2020,15594
3/16/2020,15595
3/17/2020,15596
3/18/2020,15597
3/19/2020,15598
3/20/2020,15599
3/21/2020,15600
1/22/2020,15601
1/23/2020,15602
1/24/2020,15603
1/25/2020,15604
1/26/2020,15605
1/27/2020,15606
1/28/2020,15607
1/29/2020,15608
1/30/2020,15609
1/31/2020,15610
2/1/2020,15611
2/2/2020,15612
2/3/2020,15613
2/4/2020,15614
2/5/2020,15615
2/6/2020,15616
2/7/2020,15617
2/8/2020,15618
2/9/2020,15619
2/10/2020,15620
2/11/2020,15621
2/12/2020,15622
2/13/2020,15623
2/14/2020,15624
2/15/2020,15625
2/16/2020,15626
2/17/2020,15627
2/18/2020,15628
2/19/2020,15629
2/20/2020,15630
2/21/2020,15631
2/22/2020,15632
2/23/2020,15633
2/24/2020,15634
2/25/2020,15635
2/26/2020,15636
2/27/2020,15637
2/28/2020,15638
2/29/2020,15639
3/1/2020,15640
3/2/2020,15641
3/3/2020,15642
3/4/2020,15643
3/5/2020,15644
3/6/2020,15645
3/7/2020,15646
3/8/2020,15647
3/9/2020,15648
3/10/2020,15649
3/11/2020,15650
3/12/2020,15651
3/13/2020,15652
3/14/2020,15653
3/15/2020,15654
3/16/2020,15655
3/17/2020,15656
3/18/2020,15657
3/19/2020,15658
3/20/2020,15659
3/21/2020,15660
1/22/2020,15661
1/23/2020,15662
1/24/2020,15663
1/25/2020,15664
1/26/2020,15665
1/27/2020,15666
1/28/2020,15667
1/29/2020,15668
1/30/2020,15669
1/31/2020,15670
2/1/2020,15671
2/2/2020,15672
2/3/2020,15673
2/4/2020,15674
2/5/2020,15675
2/6/2020,15676
2/7/2020,15677
2/8/2020,15678
2/9/2020,15679
2/10/2020,15680
2/11/2020,15681
2/12/2020,15682
2/13/2020,15683
2/14/2020,15684
2/15/2020,15685
2/16/2020,15686
2/17/2020,15687
2/18/2020,15688
2/19/2020,15689
2/20/2020,15690
2/21/2020,15691
2/22/2020,15692
2/23/2020,15693
2/24/2020,15694
2/25/2020,15695
2/26/2020,15696
2/27/2020,15697
2/28/2020,15698
2/29/2020,15699
3/1/2020,15700
3/2/2020,15701
3/3/2020,15702
3/4/2020,15703
3/5/2020,15704
3/6/2020,15705
3/7/2020,15706
3/8/2020,15707
3/9/2020,15708
3/10/2020,15709
3/11/2020,15710
3/12/2020,15711
3/13/2020,15712
3/14/2020,15713
3/15/2020,15714
3/16/2020,15715
3/17/2020,15716
3/18/2020,15717
3/19/2020,15718
3/20/2020,15719
3/21/2020,15720
1/22/2020,15721
1/23/2020,15722
1/24/2020,15723
1/25/2020,15724
1/26/2020,15725
1/27/2020,15726
1/28/2020,15727
1/29/2020,15728
1/30/2020,15729
1/31/2020,15730
2/1/2020,15731
2/2/2020,15732
2/3/2020,15733
2/4/2020,15734
2/5/2020,15735
2/6/2020,15736
2/7/2020,15737
2/8/2020,15738
2/9/2020,15739
2/10/2020,15740
2/11/2020,15741
2/12/2020,15742
2/13/2020,15743
2/14/2020,15744
2/15/2020,15745
2/16/2020,15746
2/17/2020,15747
2/18/2020,15748
2/19/2020,15749
2/20/2020,15750
2/21/2020,15751
2/22/2020,15752
2/23/2020,15753
2/24/2020,15754
2/25/2020,15755
2/26/2020,15756
2/27/2020,15757
2/28/2020,15758
2/29/2020,15759
3/1/2020,15760
3/2/2020,15761
3/3/2020,15762
3/4/2020,15763
3/5/2020,15764
3/6/2020,15765
3/7/2020,15766
3/8/2020,15767
3/9/2020,15768
3/10/2020,15769
3/11/2020,15770
3/12/2020,15771
3/13/2020,15772
3/14/2020,15773
3/15/2020,15774
3/16/2020,15775
3/17/2020,15776
3/18/2020,15777
3/19/2020,15778
3/20/2020,15779
3/21/2020,15780
1/22/2020,15781
1/23/2020,15782
1/24/2020,15783
1/25/2020,15784
1/26/2020,15785
1/27/2020,15786
1/28/2020,15787
1/29/2020,15788
1/30/2020,15789
1/31/2020,15790
2/1/2020,15791
2/2/2020,15792
2/3/2020,15793
2/4/2020,15794
2/5/2020,15795
2/6/2020,15796
2/7/2020,15797
2/8/2020,15798
2/9/2020,15799
2/10/2020,15800
2/11/2020,15801
2/12/2020,15802
2/13/2020,15803
2/14/2020,15804
2/15/2020,15805
2/16/2020,15806
2/17/2020,15807
2/18/2020,15808
2/19/2020,15809
2/20/2020,15810
2/21/2020,15811
2/22/2020,15812
2/23/2020,15813
2/24/2020,15814
2/25/2020,15815
2/26/2020,15816
2/27/2020,15817
2/28/2020,15818
2/29/2020,15819
3/1/2020,15820
3/2/2020,15821
3/3/2020,15822
3/4/2020,15823
3/5/2020,15824
3/6/2020,15825
3/7/2020,15826
3/8/2020,15827
3/9/2020,15828
3/10/2020,15829
3/11/2020,15830
3/12/2020,15831
3/13/2020,15832
3/14/2020,15833
3/15/2020,15834
3/16/2020,15835
3/17/2020,15836
3/18/2020,15837
3/19/2020,15838
3/20/2020,15839
3/21/2020,15840
1/22/2020,15841
1/23/2020,15842
1/24/2020,15843
1/25/2020,15844
1/26/2020,15845
1/27/2020,15846
1/28/2020,15847
1/29/2020,15848
1/30/2020,15849
1/31/2020,15850
2/1/2020,15851
2/2/2020,15852
2/3/2020,15853
2/4/2020,15854
2/5/2020,15855
2/6/2020,15856
2/7/2020,15857
2/8/2020,15858
2/9/2020,15859
2/10/2020,15860
2/11/2020,15861
2/12/2020,15862
2/13/2020,15863
2/14/2020,15864
2/15/2020,15865
2/16/2020,15866
2/17/2020,15867
2/18/2020,15868
2/19/2020,15869
2/20/2020,15870
2/21/2020,15871
2/22/2020,15872
2/23/2020,15873
2/24/2020,15874
2/25/2020,15875
2/26/2020,15876
2/27/2020,15877
2/28/2020,15878
2/29/2020,15879
3/1/2020,15880
3/2/2020,15881
3/3/2020,15882
3/4/2020,15883
3/5/2020,15884
3/6/2020,15885
3/7/2020,15886
3/8/2020,15887
3/9/2020,15888
3/10/2020,15889
3/11/2020,15890
3/12/2020,15891
3/13/2020,15892
3/14/2020,15893
3/15/2020,15894
3/16/2020,15895
3/17/2020,15896
3/18/2020,15897
3/19/2020,15898
3/20/2020,15899
3/21/2020,15900
1/22/2020,15901
1/23/2020,15902
1/24/2020,15903
1/25/2020,15904
1/26/2020,15905
1/27/2020,15906
1/28/2020,15907
1/29/2020,15908
1/30/2020,15909
1/31/2020,15910
2/1/2020,15911
2/2/2020,15912
2/3/2020,15913
2/4/2020,15914
2/5/2020,15915
2/6/2020,15916
2/7/2020,15917
2/8/2020,15918
2/9/2020,15919
2/10/2020,15920
2/11/2020,15921
2/12/2020,15922
2/13/2020,15923
2/14/2020,15924
2/15/2020,15925
2/16/2020,15926
2/17/2020,15927
2/18/2020,15928
2/19/2020,15929
2/20/2020,15930
2/21/2020,15931
2/22/2020,15932
2/23/2020,15933
2/24/2020,15934
2/25/2020,15935
2/26/2020,15936
2/27/2020,15937
2/28/2020,15938
2/29/2020,15939
3/1/2020,15940
3/2/2020,15941
3/3/2020,15942
3/4/2020,15943
3/5/2020,15944
3/6/2020,15945
3/7/2020,15946
3/8/2020,15947
3/9/2020,15948
3/10/2020,15949
3/11/2020,15950
3/12/2020,15951
3/13/2020,15952
3/14/2020,15953
3/15/2020,15954
3/16/2020,15955
3/17/2020,15956
3/18/2020,15957
3/19/2020,15958
3/20/2020,15959
3/21/2020,15960
1/22/2020,15961
1/23/2020,15962
1/24/2020,15963
1/25/2020,15964
1/26/2020,15965
1/27/2020,15966
1/28/2020,15967
1/29/2020,15968
1/30/2020,15969
1/31/2020,15970
2/1/2020,15971
2/2/2020,15972
2/3/2020,15973
2/4/2020,15974
2/5/2020,15975
2/6/2020,15976
2/7/2020,15977
2/8/2020,15978
2/9/2020,15979
2/10/2020,15980
2/11/2020,15981
2/12/2020,15982
2/13/2020,15983
2/14/2020,15984
2/15/2020,15985
2/16/2020,15986
2/17/2020,15987
2/18/2020,15988
2/19/2020,15989
2/20/2020,15990
2/21/2020,15991
2/22/2020,15992
2/23/2020,15993
2/24/2020,15994
2/25/2020,15995
2/26/2020,15996
2/27/2020,15997
2/28/2020,15998
2/29/2020,15999
3/1/2020,16000
3/2/2020,16001
3/3/2020,16002
3/4/2020,16003
3/5/2020,16004
3/6/2020,16005
3/7/2020,16006
3/8/2020,16007
3/9/2020,16008
3/10/2020,16009
3/11/2020,16010
3/12/2020,16011
3/13/2020,16012
3/14/2020,16013
3/15/2020,16014
3/16/2020,16015
3/17/2020,16016
3/18/2020,16017
3/19/2020,16018
3/20/2020,16019
3/21/2020,16020
1/22/2020,16021
1/23/2020,16022
1/24/2020,16023
1/25/2020,16024
1/26/2020,16025
1/27/2020,16026
1/28/2020,16027
1/29/2020,16028
1/30/2020,16029
1/31/2020,16030
2/1/2020,16031
2/2/2020,16032
2/3/2020,16033
2/4/2020,16034
2/5/2020,16035
2/6/2020,16036
2/7/2020,16037
2/8/2020,16038
2/9/2020,16039
2/10/2020,16040
2/11/2020,16041
2/12/2020,16042
2/13/2020,16043
2/14/2020,16044
2/15/2020,16045
2/16/2020,16046
2/17/2020,16047
2/18/2020,16048
2/19/2020,16049
2/20/2020,16050
2/21/2020,16051
2/22/2020,16052
2/23/2020,16053
2/24/2020,16054
2/25/2020,16055
2/26/2020,16056
2/27/2020,16057
2/28/2020,16058
2/29/2020,16059
3/1/2020,16060
3/2/2020,16061
3/3/2020,16062
3/4/2020,16063
3/5/2020,16064
3/6/2020,16065
3/7/2020,16066
3/8/2020,16067
3/9/2020,16068
3/10/2020,16069
3/11/2020,16070
3/12/2020,16071
3/13/2020,16072
3/14/2020,16073
3/15/2020,16074
3/16/2020,16075
3/17/2020,16076
3/18/2020,16077
3/19/2020,16078
3/20/2020,16079
3/21/2020,16080
1/22/2020,16081
1/23/2020,16082
1/24/2020,16083
1/25/2020,16084
1/26/2020,16085
1/27/2020,16086
1/28/2020,16087
1/29/2020,16088
1/30/2020,16089
1/31/2020,16090
2/1/2020,16091
2/2/2020,16092
2/3/2020,16093
2/4/2020,16094
2/5/2020,16095
2/6/2020,16096
2/7/2020,16097
2/8/2020,16098
2/9/2020,16099
2/10/2020,16100
2/11/2020,16101
2/12/2020,16102
2/13/2020,16103
2/14/2020,16104
2/15/2020,16105
2/16/2020,16106
2/17/2020,16107
2/18/2020,16108
2/19/2020,16109
2/20/2020,16110
2/21/2020,16111
2/22/2020,16112
2/23/2020,16113
2/24/2020,16114
2/25/2020,16115
2/26/2020,16116
2/27/2020,16117
2/28/2020,16118
2/29/2020,16119
3/1/2020,16120
3/2/2020,16121
3/3/2020,16122
3/4/2020,16123
3/5/2020,16124
3/6/2020,16125
3/7/2020,16126
3/8/2020,16127
3/9/2020,16128
3/10/2020,16129
3/11/2020,16130
3/12/2020,16131
3/13/2020,16132
3/14/2020,16133
3/15/2020,16134
3/16/2020,16135
3/17/2020,16136
3/18/2020,16137
3/19/2020,16138
3/20/2020,16139
3/21/2020,16140
1/22/2020,16141
1/23/2020,16142
1/24/2020,16143
1/25/2020,16144
1/26/2020,16145
1/27/2020,16146
1/28/2020,16147
1/29/2020,16148
1/30/2020,16149
1/31/2020,16150
2/1/2020,16151
2/2/2020,16152
2/3/2020,16153
2/4/2020,16154
2/5/2020,16155
2/6/2020,16156
2/7/2020,16157
2/8/2020,16158
2/9/2020,16159
2/10/2020,16160
2/11/2020,16161
2/12/2020,16162
2/13/2020,16163
2/14/2020,16164
2/15/2020,16165
2/16/2020,16166
2/17/2020,16167
2/18/2020,16168
2/19/2020,16169
2/20/2020,16170
2/21/2020,16171
2/22/2020,16172
2/23/2020,16173
2/24/2020,16174
2/25/2020,16175
2/26/2020,16176
2/27/2020,16177
2/28/2020,16178
2/29/2020,16179
3/1/2020,16180
3/2/2020,16181
3/3/2020,16182
3/4/2020,16183
3/5/2020,16184
3/6/2020,16185
3/7/2020,16186
3/8/2020,16187
3/9/2020,16188
3/10/2020,16189
3/11/2020,16190
3/12/2020,16191
3/13/2020,16192
3/14/2020,16193
3/15/2020,16194
3/16/2020,16195
3/17/2020,16196
3/18/2020,16197
3/19/2020,16198
3/20/2020,16199
3/21/2020,16200
1/22/2020,16201
1/23/2020,16202
1/24/2020,16203
1/25/2020,16204
1/26/2020,16205
1/27/2020,16206
1/28/2020,16207
1/29/2020,16208
1/30/2020,16209
1/31/2020,16210
2/1/2020,16211
2/2/2020,16212
2/3/2020,16213
2/4/2020,16214
2/5/2020,16215
2/6/2020,16216
2/7/2020,16217
2/8/2020,16218
2/9/2020,16219
2/10/2020,16220
2/11/2020,16221
2/12/2020,16222
2/13/2020,16223
2/14/2020,16224
2/15/2020,16225
2/16/2020,16226
2/17/2020,16227
2/18/2020,16228
2/19/2020,16229
2/20/2020,16230
2/21/2020,16231
2/22/2020,16232
2/23/2020,16233
2/24/2020,16234
2/25/2020,16235
2/26/2020,16236
2/27/2020,16237
2/28/2020,16238
2/29/2020,16239
3/1/2020,16240
3/2/2020,16241
3/3/2020,16242
3/4/2020,16243
3/5/2020,16244
3/6/2020,16245
3/7/2020,16246
3/8/2020,16247
3/9/2020,16248
3/10/2020,16249
3/11/2020,16250
3/12/2020,16251
3/13/2020,16252
3/14/2020,16253
3/15/2020,16254
3/16/2020,16255
3/17/2020,16256
3/18/2020,16257
3/19/2020,16258
3/20/2020,16259
3/21/2020,16260
1/22/2020,16261
1/23/2020,16262
1/24/2020,16263
1/25/2020,16264
1/26/2020,16265
1/27/2020,16266
1/28/2020,16267
1/29/2020,16268
1/30/2020,16269
1/31/2020,16270
2/1/2020,16271
2/2/2020,16272
2/3/2020,16273
2/4/2020,16274
2/5/2020,16275
2/6/2020,16276
2/7/2020,16277
2/8/2020,16278
2/9/2020,16279
2/10/2020,16280
2/11/2020,16281
2/12/2020,16282
2/13/2020,16283
2/14/2020,16284
2/15/2020,16285
2/16/2020,16286
2/17/2020,16287
2/18/2020,16288
2/19/2020,16289
2/20/2020,16290
2/21/2020,16291
2/22/2020,16292
2/23/2020,16293
2/24/2020,16294
2/25/2020,16295
2/26/2020,16296
2/27/2020,16297
2/28/2020,16298
2/29/2020,16299
3/1/2020,16300
3/2/2020,16301
3/3/2020,16302
3/4/2020,16303
3/5/2020,16304
3/6/2020,16305
3/7/2020,16306
3/8/2020,16307
3/9/2020,16308
3/10/2020,16309
3/11/2020,16310
3/12/2020,16311
3/13/2020,16312
3/14/2020,16313
3/15/2020,16314
3/16/2020,16315
3/17/2020,16316
3/18/2020,16317
3/19/2020,16318
3/20/2020,16319
3/21/2020,16320
1/22/2020,16321
1/23/2020,16322
1/24/2020,16323
1/25/2020,16324
1/26/2020,16325
1/27/2020,16326
1/28/2020,16327
1/29/2020,16328
1/30/2020,16329
1/31/2020,16330
2/1/2020,16331
2/2/2020,16332
2/3/2020,16333
2/4/2020,16334
2/5/2020,16335
2/6/2020,16336
2/7/2020,16337
2/8/2020,16338
2/9/2020,16339
2/10/2020,16340
2/11/2020,16341
2/12/2020,16342
2/13/2020,16343
2/14/2020,16344
2/15/2020,16345
2/16/2020,16346
2/17/2020,16347
2/18/2020,16348
2/19/2020,16349
2/20/2020,16350
2/21/2020,16351
2/22/2020,16352
2/23/2020,16353
2/24/2020,16354
2/25/2020,16355
2/26/2020,16356
2/27/2020,16357
2/28/2020,16358
2/29/2020,16359
3/1/2020,16360
3/2/2020,16361
3/3/2020,16362
3/4/2020,16363
3/5/2020,16364
3/6/2020,16365
3/7/2020,16366
3/8/2020,16367
3/9/2020,16368
3/10/2020,16369
3/11/2020,16370
3/12/2020,16371
3/13/2020,16372
3/14/2020,16373
3/15/2020,16374
3/16/2020,16375
3/17/2020,16376
3/18/2020,16377
3/19/2020,16378
3/20/2020,16379
3/21/2020,16380
1/22/2020,16381
1/23/2020,16382
1/24/2020,16383
1/25/2020,16384
1/26/2020,16385
1/27/2020,16386
1/28/2020,16387
1/29/2020,16388
1/30/2020,16389
1/31/2020,16390
2/1/2020,16391
2/2/2020,16392
2/3/2020,16393
2/4/2020,16394
2/5/2020,16395
2/6/2020,16396
2/7/2020,16397
2/8/2020,16398
2/9/2020,16399
2/10/2020,16400
2/11/2020,16401
2/12/2020,16402
2/13/2020,16403
2/14/2020,16404
2/15/2020,16405
2/16/2020,16406
2/17/2020,16407
2/18/2020,16408
2/19/2020,16409
2/20/2020,16410
2/21/2020,16411
2/22/2020,16412
2/23/2020,16413
2/24/2020,16414
2/25/2020,16415
2/26/2020,16416
2/27/2020,16417
2/28/2020,16418
2/29/2020,16419
3/1/2020,16420
3/2/2020,16421
3/3/2020,16422
3/4/2020,16423
3/5/2020,16424
3/6/2020,16425
3/7/2020,16426
3/8/2020,16427
3/9/2020,16428
3/10/2020,16429
3/11/2020,16430
3/12/2020,16431
3/13/2020,16432
3/14/2020,16433
3/15/2020,16434
3/16/2020,16435
3/17/2020,16436
3/18/2020,16437
3/19/2020,16438
3/20/2020,16439
3/21/2020,16440
1/22/2020,16441
1/23/2020,16442
1/24/2020,16443
1/25/2020,16444
1/26/2020,16445
1/27/2020,16446
1/28/2020,16447
1/29/2020,16448
1/30/2020,16449
1/31/2020,16450
2/1/2020,16451
2/2/2020,16452
2/3/2020,16453
2/4/2020,16454
2/5/2020,16455
2/6/2020,16456
2/7/2020,16457
2/8/2020,16458
2/9/2020,16459
2/10/2020,16460
2/11/2020,16461
2/12/2020,16462
2/13/2020,16463
2/14/2020,16464
2/15/2020,16465
2/16/2020,16466
2/17/2020,16467
2/18/2020,16468
2/19/2020,16469
2/20/2020,16470
2/21/2020,16471
2/22/2020,16472
2/23/2020,16473
2/24/2020,16474
2/25/2020,16475
2/26/2020,16476
2/27/2020,16477
2/28/2020,16478
2/29/2020,16479
3/1/2020,16480
3/2/2020,16481
3/3/2020,16482
3/4/2020,16483
3/5/2020,16484
3/6/2020,16485
3/7/2020,16486
3/8/2020,16487
3/9/2020,16488
3/10/2020,16489
3/11/2020,16490
3/12/2020,16491
3/13/2020,16492
3/14/2020,16493
3/15/2020,16494
3/16/2020,16495
3/17/2020,16496
3/18/2020,16497
3/19/2020,16498
3/20/2020,16499
3/21/2020,16500
1/22/2020,16501
1/23/2020,16502
1/24/2020,16503
1/25/2020,16504
1/26/2020,16505
1/27/2020,16506
1/28/2020,16507
1/29/2020,16508
1/30/2020,16509
1/31/2020,16510
2/1/2020,16511
2/2/2020,16512
2/3/2020,16513
2/4/2020,16514
2/5/2020,16515
2/6/2020,16516
2/7/2020,16517
2/8/2020,16518
2/9/2020,16519
2/10/2020,16520
2/11/2020,16521
2/12/2020,16522
2/13/2020,16523
2/14/2020,16524
2/15/2020,16525
2/16/2020,16526
2/17/2020,16527
2/18/2020,16528
2/19/2020,16529
2/20/2020,16530
2/21/2020,16531
2/22/2020,16532
2/23/2020,16533
2/24/2020,16534
2/25/2020,16535
2/26/2020,16536
2/27/2020,16537
2/28/2020,16538
2/29/2020,16539
3/1/2020,16540
3/2/2020,16541
3/3/2020,16542
3/4/2020,16543
3/5/2020,16544
3/6/2020,16545
3/7/2020,16546
3/8/2020,16547
3/9/2020,16548
3/10/2020,16549
3/11/2020,16550
3/12/2020,16551
3/13/2020,16552
3/14/2020,16553
3/15/2020,16554
3/16/2020,16555
3/17/2020,16556
3/18/2020,16557
3/19/2020,16558
3/20/2020,16559
3/21/2020,16560
1/22/2020,16561
1/23/2020,16562
1/24/2020,16563
1/25/2020,16564
1/26/2020,16565
1/27/2020,16566
1/28/2020,16567
1/29/2020,16568
1/30/2020,16569
1/31/2020,16570
2/1/2020,16571
2/2/2020,16572
2/3/2020,16573
2/4/2020,16574
2/5/2020,16575
2/6/2020,16576
2/7/2020,16577
2/8/2020,16578
2/9/2020,16579
2/10/2020,16580
2/11/2020,16581
2/12/2020,16582
2/13/2020,16583
2/14/2020,16584
2/15/2020,16585
2/16/2020,16586
2/17/2020,16587
2/18/2020,16588
2/19/2020,16589
2/20/2020,16590
2/21/2020,16591
2/22/2020,16592
2/23/2020,16593
2/24/2020,16594
2/25/2020,16595
2/26/2020,16596
2/27/2020,16597
2/28/2020,16598
2/29/2020,16599
3/1/2020,16600
3/2/2020,16601
3/3/2020,16602
3/4/2020,16603
3/5/2020,16604
3/6/2020,16605
3/7/2020,16606
3/8/2020,16607
3/9/2020,16608
3/10/2020,16609
3/11/2020,16610
3/12/2020,16611
3/13/2020,16612
3/14/2020,16613
3/15/2020,16614
3/16/2020,16615
3/17/2020,16616
3/18/2020,16617
3/19/2020,16618
3/20/2020,16619
